"target"	"var1"	"var2"	"var3"	"var4"	"var5"	"var6"	"var7"	"var8"	"var9"	"var10"	"var11"	"var12"	"var13"	"var14"	"var15"	"var16"	"var17"	"var18"	"var19"	"var20"	"var21"	"var22"
0	1	42	0	0	0	1959	0.658405184745789	1	-0.414035886526108	4403	1358.83337402344	1628	3	3	1	0	0	0	0	0	0	0
0	1	23	0	0	0	1161.5	-0.0502092055976391	1	-0.38048779964447	839	377.333343505859	554	0	0	0	0	0	0	0	0	0	0
1	13	53	0	0	0	0	0	0	0	0	0	0	0	5	3	0	6600	611.25	5752.22021484375	5830.63671875	0	0
1	4	42	0	0	0	0	0	0	0	0	0	0	2	3	3	-1	0	7080.1201171875	0	0	0	0
0	1	41	0	0	0	0	0	0	0	0	0	0	4	5	1	0	8300	0	0	2867.16674804688	0	0
0	1	57	0	0	0	0	0	0	0	0	0	0	2.66666674613953	4	3	0	9300	0	0	131.588333129883	318.176666259766	4
0	10	25	0	0	0	1900.75	-1	1	-0.583162009716034	8754	6190.33349609375	4880.66650390625	0	0	0	0	0	0	0	0	0	0
0	28	28	0	0	0	0	0	1	-0.386276006698608	1297	1035.33337402344	905.666687011719	0	0	0	0	0	0	0	0	0	0
0	16	41	0	0	0	0	0	0	0	0	0	0	3.66666674613953	6	1	0	16250	0	0	8628.376953125	124	2.33333325386047
1	0	35	7756.66650390625	1.16666662693024	621.333312988281	1753.16662597656	-0.0710227265954018	1	-0.304347813129425	2821	489.5	27.3333339691162	3.66666674613953	5	1	0	3600	821.796691894531	3060.32006835938	0	0	2
0	2	40	0	0	0	0	0	0	0	0	0	0	3.16666674613953	4	1.33333337306976	0	24950	22020.638671875	3354.61206054688	2102.60327148438	1404.29333496094	2.66666674613953
0	-1	35	0	0	0	1301	-0.505319178104401	0.666666686534882	0.374429225921631	442	166.16667175293	247.66667175293	0	0	0	0	0	0	0	0	0	0
0	1	30	0	0	0	2195.16674804688	0.24199552834034	1	0.39577329158783	2906	1053.5	1023.33331298828	2.66666674613953	4	2	9999999	8600	5600.01025390625	2713.30004882812	2118.66796875	988	1
0	26	28	0	0	0	0	0	1	9.55172443389893	3034	1701.66662597656	2094	4	5	2	0	4550	3067.70336914062	1416.76599121094	575.926025390625	823.61669921875	9
1	19	33	0	0	0	5170	0.0150537630543113	1	-0.144991859793663	13518	8936	9982.6669921875	1.5	3	1	0	0	0	0	0	0	0
0	5	51	0	0	0	0	0	1	1	93	46	53.3333320617676	0	0	0	0	0	0	0	0	0	0
0	5	46	0	0	0	0	0	1	-0.652941167354584	1020	745.5	532	0	0	0	0	0	0	0	0	0	0
0	22	64	0	0	0	0	0	1	0	327	327	327	0.833333313465118	2	1	0	3400	1199.58996582031	2188.7900390625	0	28.6499996185303	1
1	0	45	4834.33349609375	1	357	0	0	0.5	-1	942	335.666656494141	0	1	3	1	0	1000	0	0	0	0	0
1	12	63	0	0	0	0	0	1	-0.977399170398712	5752	2184.83325195312	344.333343505859	0	0	0	0	0	0	0	0	0	0
0	0	32	0	0	0	1885.83337402344	-0.0941250771284103	1	-0.0298507455736399	15101	6033.16650390625	9382.3330078125	0	1	0	0	3650	3650	0	0	0	0
0	5	38	7901	1	397	0	0	1	0	16	16	16	0	1	1	0	7250	1807.28332519531	5188.509765625	5769.736328125	0	0
1	23	34	4847.33349609375	1	728	0	0	0.833333313465118	-0.678160905838013	174	68.8333358764648	56	1	2	1	0	7800	7651	447	121.584999084473	523	1.5
1	2	30	0	0	0	2666	0.030303031206131	1	-0.0387811623513699	6636	864.5	6195.66650390625	1	1	2	0	0	0	0	0	0	0
1	12	23	0	0	0	0	0	1	0.237113401293755	720	344.166656494141	259.666656494141	0	0	0	0	0	0	0	0	0	0
0	0	50	0	0	0	0	0	1	0	1	1	1	1	4	1.33333337306976	0	3000	1857.90991210938	879.369995117188	1491.65502929688	29.7766666412354	1
0	2	28	0	0	0	0	0	1	12.4038457870483	697	292.166656494141	474.333343505859	2	3	2.66666674613953	0	1500	436.396667480469	1052.85998535156	653.668334960938	349.263336181641	3.5
0	0	29	0	0	0	3095	-0.224874943494797	1	-0.309715926647186	9047	8105.16650390625	7919.33349609375	0	0	0	0	0	0	0	0	0	0
1	4	57	0	0	0	0	0	0	0	0	0	0	1	2	3	-1	0	11154	0	0	0	0
0	15	39	0	0	0	0	0	0.666666686534882	9999999	699	215.66667175293	198.33332824707	0	2	3	0	12500	0	0	6494.771484375	0	0
0	1	29	10700	1	384	0	0	0	0	0	0	0	3	3	1	9999999	6000	0	0	0	3231.7900390625	15.6666669845581
1	24	29	13034	1	726	3069.5	-0.241682708263397	1	-0.952487289905548	17911	3910.16674804688	432.666656494141	0.666666686534882	1	1	0	7050	6568.25	685.849975585938	0	529.114990234375	8
0	0	29	0	0	0	4111.60009765625	9999999	0.833333313465118	9999999	3808	841.833312988281	1498	0	1	3	0	0	0	0	0	0	0
0	0	34	0	0	0	0	0	0	0	0	0	0	1.66666662693024	4	1.33333337306976	0	2150	826.166687011719	38.4000015258789	0	133	1.33333337306976
0	4	48	0	0	0	0	0	1	3.489018201828	6949	4774.33349609375	6301	0	0	0	0	0	0	0	0	0	0
1	3	48	0	0	0	2152	-1	1	0.0840642303228378	9235	903	8434.3330078125	0	0	0	0	0	0	0	0	0	0
0	1	60	0	0	0	671.400024414062	0.0399999991059303	1	-0.287155956029892	1090	521.333312988281	368.666656494141	3	3	1	0	0	0	0	0	0	0
0	12	56	31569.333984375	1	2063	0	0	1	0	3870	3870	3870	3.5	5	1	0	30000	13107.40625	28307.75	18239.35546875	0	0
1	5	25	0	0	0	259.25	-1	1	-0.972093045711517	215	105.333335876465	62	0	1	3	0	0	0	0	0	0	0
0	8	30	19456	1	1208	6149.33349609375	0.140394598245621	1	0.0949641987681389	32802	25522.666015625	29287.333984375	0	1	0.333333343267441	0	5000	4895.62353515625	314.839996337891	0	304.049987792969	1
1	9	50	0	0	0	877	-1	1	-0.994897961616516	196	95.8333358764648	24.3333339691162	1	2	2	0	0	0	0	0	0	0
0	7	52	0	0	0	0	0	1	-0.974460542201996	59085	15658.5	7766.33349609375	0	0	0	0	0	0	0	0	0	0
0	19	39	0	0	0	0	0	0	0	0	0	0	5	7	1.66666662693024	0	3100	0	0	0	45.276668548584	1.5
1	42	35	0	0	0	0	0	0.5	-1	5105	598.833312988281	0	1	2	3	-1	0	0	0	2022.29602050781	0	5
1	3	28	0	0	0	0	0	0.333333343267441	-1	13	3.16666674613953	0	0	1	0	-1	0	0	0	1079.59997558594	0	6.33333349227905
1	2	42	0	0	0	989.333312988281	-1	1	-0.99404764175415	336	111.333335876465	3	0	0	0	0	0	0	0	0	0	0
0	16	43	0	0	0	0	0	1	9999999	25	9.80000019073486	6	3	4	3	0	4550	0	0	1000	179.400009155273	2
1	26	28	0	0	0	0	0	0.833333313465118	5.875	165	58.5	73.6666641235352	3	4	1	0	0	0	0	0	0	0
0	13	56	0	0	0	0	0	1	-0.421947926282883	57199	46912.16796875	40419.66796875	0	1	0	0	0	0	0	0	0	0
0	0	41	0	0	0	1879.83337402344	0.0749579817056656	1	0.148582473397255	8913	1153.16662597656	8337.6669921875	0	0	0	0	0	0	0	0	0	0
1	48	58	0	0	0	0	0	1	-0.997638702392578	4251	2110.16674804688	14	0	1	1	0	0	0	0	0	0	0
0	31	64	0	0	0	0	0	1	-0.139141738414764	1538	1445.16662597656	1381.33337402344	4.83333349227905	6	1	0	30000	29353.07421875	908.909973144531	0	1127.52001953125	1.5
0	10	33	0	0	0	4477.5	0.205866232514381	1	0.658163249492645	3586	202.83332824707	3153.66674804688	3	3	3	0	0	0	0	0	0	0
0	19	38	6860.33349609375	1	305	1780.33337402344	-0.637707948684692	1	0.600865244865417	9991	696.666687011719	7526.33349609375	0.666666686534882	1	1	0	2050	1358.86999511719	344.670013427734	1195.51672363281	79.495002746582	1
1	13	34	0	0	0	0	0	1	-0.935714304447174	560	139.16667175293	36	0	0	0	0	0	0	0	0	0	0
0	1	61	0	0	0	0	0	1	-0.538611531257629	9233	8066.33349609375	6908.66650390625	3	3	1	0	0	0	0	0	0	0
0	12	46	9512.6669921875	1	494	1991.16662597656	0.113458529114723	1	0.449048638343811	7233	849	6499	1	2	1	0	2250	2250	0	212.588333129883	0	0
1	25	33	0	0	0	0	0	0.833333313465118	-0.799631536006927	2171	1137.83337402344	290	0	0	0	0	0	0	0	0	0	0
0	43	35	0	0	0	4485.5	0.747829794883728	1	0.996781766414642	6825	3554.33325195312	3310	5.66666650772095	9	1.33333337306976	0	30000	0	0	22751.80078125	0	0
0	36	42	0	0	0	0	0	0	0	0	0	0	2	3	1	0	1750	1139.05004882812	369.989990234375	0	661.446655273438	11.6666669845581
0	10	28	0	0	0	1561	0.0326594077050686	1	1.20373022556305	1937	224.66667175293	1431.33337402344	0	1	2	0	2700	0	0	0	0	1
0	16	32	40716	1	1701	0	0	1	31.2222213745117	16945	3770.33325195312	7531.66650390625	0	1	1	0	16000	7886.74658203125	6963.31982421875	9010.89453125	26.3766670227051	1
1	0	27	0	0	0	0	0	0.666666686534882	-0.993055582046509	1440	312.5	18.3333339691162	0	1	0	0	0	0	0	0	0	0
0	2	62	0	0	0	0	0	1	0.0401037633419037	54049	49570.16796875	48042.33203125	0	1	0	0	0	0	0	0	0	0
1	28	31	0	0	0	5219	-1	1	-0.999127924442291	18347	5289.83349609375	472.333343505859	1.66666662693024	3	1	0	15600	1997.38342285156	12580.404296875	8247.6787109375	242.960006713867	5.83333349227905
0	8	53	0	0	0	0	0	1	-0.936902463436127	9782	4203.16650390625	2595.33325195312	1.33333337306976	3	1	0	0	0	0	0	0	0
1	10	40	3488	1	169	1139	-1	1	-0.998890101909637	1839	25.3333339691162	3.66666674613953	0	1	3	0	0	0	0	0	0	0
1	21	34	0	0	0	0	0	0	0	0	0	0	0	2	3	-1	0	1309.80004882812	0	0	0	1
1	0	25	0	0	0	0	0	1	9999999	6054	2979.5	3786.33325195312	0	1	1	0	0	0	0	0	0	0
1	3	33	0	0	0	2927.33325195312	-1	1	0.424432277679443	2806	1690.83337402344	2048.33325195312	0	1	1	0	0	0	0	0	0	0
1	22	32	0	0	0	5389	-1	1	-0.000157915521413088	12710	0	12678.6669921875	1	3	1	0	15600	13835.3271484375	0	0	5144.27001953125	1
1	8	52	0	0	0	0	0	0	0	0	0	0	2	4	3	-1	0	0	0	317.902496337891	0	0
0	7	31	0	0	0	3106.33325195312	-0.00241594528779387	1	0.137890219688416	7691	2477.83325195312	6899.66650390625	1.66666662693024	2	2.33333325386047	0	0	0	0	0	0	0
0	1	44	0	0	0	1002.5	-0.279855251312256	1	0.0446262545883656	5618	4377.83349609375	4685.66650390625	3	3	1	0	0	0	0	0	0	0
1	30	33	0	0	0	0	0	0	0	0	0	0	2.83333325386047	5	1	-1	0	0	0	1512.85339355469	687.899963378906	10.75
0	29	32	0	0	0	2911.5	0.0197710711508989	1	0.0268199238926172	2006	1149.33337402344	1259.33337402344	1	2	2.33333325386047	0	0	0	0	0	0	0
0	5	26	33530	1	289	8173.33349609375	0.395104885101318	1	0.49549612402916	21417	5377.5	18360.666015625	1	2	1	0	8000	1131.92663574219	6302.828125	521.448303222656	1801.35668945312	13.8333330154419
0	22	51	0	0	0	0	0	0	0	0	0	0	2	5	1	0	1400	0	0	566.200012207031	7.78666687011719	1
0	0	33	0	0	0	1783.66662597656	0.121116928756237	1	0.39300411939621	1460	667.166687011719	946	0	1	3	0	0	0	0	0	0	0
0	5	36	0	0	0	0	0	0.16666667163372	0	13	2.16666674613953	0	1.66666662693024	3	1	0	30000	9437.90625	22533.103515625	0	2150.60009765625	19.1666660308838
0	36	40	0	0	0	0	0	1	-0.460601687431335	22008	13330	18058.666015625	0	1	0	0	36450	0	0	34695.68359375	0	0
1	5	59	0	0	0	0	0	1	-0.729050278663635	2923	580.166687011719	1007.66668701172	1.83333337306976	2	3	0	2500	0	0	275.438323974609	156.354995727539	1.25
1	6	37	0	0	0	0	0	1	-0.962028503417969	7927	1546.33337402344	201.33332824707	0	1	0	0	0	0	0	0	0	0
1	9	26	0	0	0	1470.75	-1	0.666666686534882	-1	705	131.83332824707	0.333333343267441	0	1	0	0	7300	0	0	3688.93994140625	0	0
1	2	23	0	0	0	1526.5	-1	0.666666686534882	-1	1388	240.5	32.6666679382324	0	1	3	0	0	0	0	0	0	0
0	1	35	0	0	0	0	0	1	0.346755623817444	28663	19732	20487.333984375	2.66666674613953	4	1	0	22500	21679.314453125	1241.53002929688	0	432.67333984375	5.16666650772095
1	2	42	0	0	0	1424	-0.321503132581711	1	1.84653460979462	575	45.3333320617676	329.666656494141	0	1	0	0	5100	3708.40991210938	1039.97998046875	1092.43005371094	0	1
1	17	28	0	0	0	0	0	1	0	1	1	1	1	3	3	-1	0	0	0	137.746002197266	288.920013427734	3
0	27	32	2821	1	372	0	0	0.833333313465118	-0.448721140623093	13233	2666.16674804688	4902.33349609375	2.5	5	3	0	2300	0	0	766.63330078125	0	1
0	35	41	0	0	0	0	0	1	0.194915249943733	674	321.166656494141	165.66667175293	8	10	3	0	27800	0	0	0	3561.669921875	3
1	16	47	0	0	0	0	0	1	-0.993496537208557	2614	23	17	0	2	3	0	0	0	0	0	0	0
0	27	59	0	1	131	0	0	1	0	722	722	722	1.83333337306976	5	1	0	7200	0	0	4757.48486328125	0	0
1	2	42	0	0	0	0	0	0.666666686534882	-1	11733	2129.5	2.66666674613953	0	1	0.666666686534882	0	17400	2165.63330078125	14621.1201171875	15531.90234375	0	0
1	22	28	0	0	0	0	0	1	-0.731707334518433	41	21.6666660308838	9	1.83333337306976	3	3	0	2650	2497.13671875	458.589996337891	0	229.294998168945	1
0	4	39	0	0	0	5125.83349609375	0.0710264891386032	0.833333313465118	-0.99671995639801	4878	1389	721.666687011719	1.33333337306976	4	1	0	8700	6881.68359375	924.530029296875	0	815.010009765625	9.83333301544189
1	8	30	0	0	0	100	0	1	5.5	53	21.1666660308838	13	1	1	1	0	0	0	0	0	0	0
0	5	26	0	0	0	575.799987792969	-0.375119626522064	1	-0.947791159152985	2246	625.5	100.666664123535	2.5	3	1	0	5300	5195.45654296875	193	0	139.926666259766	2.40000009536743
1	4	37	0	0	0	2620.33325195312	0.767857134342194	1	-0.119999997317791	3072	906.666687011719	680	1	1	3	0	0	0	0	0	0	0
0	1	24	0	0	0	2790	-1	0.833333313465118	9999999	1133	464.5	719.666687011719	2	2	3	0	0	0	0	0	0	0
1	30	43	0	0	0	0	0	0.833333313465118	-0.97079998254776	2500	741.333312988281	48.6666679382324	0.5	3	1.66666662693024	0	0	0	0	0	0	0
1	14	42	19697	0	0	7573.5	-1	0	0	0	0	0	2.5	5	1	0	20600	14765.7626953125	5405.06982421875	8911.9033203125	0	0
0	3	54	7996.66650390625	1	523	0	0	1	-0.202601552009583	19212	12784.1669921875	12579.3330078125	0	2	1	0	12000	5464.8369140625	6272.64013671875	6921.2314453125	0	0
0	3	37	0	0	0	4611.5	0.377894192934036	1	0.823086142539978	45723	33109.33203125	38518.66796875	0	2	1	0	8800	8800	0	0	0	0
1	11	31	15832	1	954	1585	-1	1	-0.936691284179688	2164	91.8333358764648	136.33332824707	0	1	2.66666674613953	0	0	0	0	0	0	0
1	1	27	0	0	0	0	0	1	-0.214819848537445	4413	182	3469	0	0	0	0	0	0	0	0	0	0
0	12	38	0	0	0	1757	9999999	1	0.184451952576637	3651	237	2850.66674804688	0	0	0	0	0	0	0	0	0	0
0	7	33	0	0	0	5507	0.0102669401094317	1	-0.360265791416168	21388	15767.8330078125	13352	0.666666686534882	1	1	0	0	0	0	0	0	0
1	10	39	31440.333984375	0	0	0	0	1	2.4761905670166	496	298	244.33332824707	0.833333313465118	1	1	0	0	0	0	0	0	0
0	4	24	0	0	0	1106.33337402344	-0.190177634358406	1	-0.649681508541107	345	200.5	164.66667175293	0	1	0	0	0	0	0	0	0	0
0	0	33	0	0	0	0	0	1	0	892	0	892	1.16666662693024	4	3	0	4150	1922.97668457031	1985.97998046875	2822.11157226562	1606.52661132812	4.16666650772095
1	3	40	11066.3330078125	1	421	2025.83337402344	0.0853808373212814	0.833333313465118	-0.999833226203918	11991	2364.33325195312	29	0	2	1	0	0	0	0	0	0	0
0	1	38	0	0	0	0	0	1	-0.981143176555634	6623	1733.66662597656	668.666687011719	1	2	1	0	0	0	0	0	0	0
0	4	30	0	0	0	1999.83337402344	-0.04764574021101	1	0.52210807800293	4939	2747.16674804688	4214	0	0	0	0	0	0	0	0	0	0
0	13	37	0	0	0	0	0	0	0	0	0	0	3	4	2	0	1600	1528.30004882812	29.8799991607666	0	0	0
1	42	39	0	0	0	0	0	0	0	0	0	0	0	4	3	-1	0	168.979995727539	0	0	0	0
1	21	25	0	0	0	730	-1	0.666666686534882	-0.961165070533752	103	23.5	2.66666674613953	0	3	3	-1	0	0	0	0	0	0
0	48	29	0	0	0	0	0	0	0	0	0	0	3	4	1	0	3000	246.770004272461	2822.919921875	0	0	1
0	11	59	0	0	0	0	0	1	0.463002115488052	4567	3422	3956.33325195312	1	2	1	0	4600	4616.68994140625	0	0	602.809997558594	2
1	9	31	0	0	0	0	0	1	-0.982341408729553	1529	292.166656494141	27	1	1	0	0	0	0	0	0	0	0
0	7	34	5867.66650390625	1	197	5044	0	1	2.04727268218994	8672	5825.33349609375	6970.66650390625	1	2	1	0	7978	4945.2734375	2244.8701171875	2482.90673828125	0	2
0	2	28	0	0	0	3026	-0.0532276332378387	1	14.7716388702393	8564	2565.66674804688	4404.33349609375	1.5	3	1	0	0	0	0	0	0	0
0	16	24	0	0	0	2468	-0.00048995588440448	1	5.22222232818604	2925	1321.33337402344	1209	1	2	1.33333337306976	0	3000	2956.806640625	0	263.024993896484	0	0
0	0	32	0	0	0	0	0	0	0	0	0	0	1.5	3	2.33333325386047	0	3250	1433.17993164062	3043.4599609375	1166.70336914062	76.0100021362305	2
1	8	27	0	0	0	2130.66674804688	0.0490842498838902	1	-0.923348784446716	10523	2893.16674804688	732.333312988281	2.83333325386047	3	3	0	0	0	0	0	0	0
1	23	30	2207	1	472	737	0	1	-0.933333337306976	42	15.6666669845581	1.33333337306976	0	1	1.66666662693024	0	5000	400.166656494141	4712.7138671875	430.302673339844	475.07666015625	4.83333349227905
0	0	31	0	0	0	4403.5	-0.204470738768578	1	-0.814734578132629	1846	951.333312988281	132.66667175293	2	2	1	0	0	0	0	0	0	0
0	28	64	0	0	0	6036.83349609375	1.459019780159	1	0.0926109030842781	16576	14922.6669921875	15591.6669921875	0	0	0	0	0	0	0	0	2445.76342773438	4.83333349227905
1	18	39	0	0	0	0	0	0.833333313465118	-0.67338502407074	1935	1023.83331298828	421.333343505859	1	1	3	0	0	0	0	0	0	0
0	4	22	0	0	0	1343	-0.638966858386993	1	0.200000002980232	6	5.16666650772095	5.66666650772095	0	2	2	0	2000	798.109985351562	1063.90002441406	1236.63830566406	0	0
1	13	43	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2350	894.63330078125	1292.38000488281	60.6666679382324	30	1.5
1	2	39	0	0	0	2039.66662597656	0.0344139635562897	1	-0.374074071645737	953	417.833343505859	171.66667175293	3	3	3	0	0	0	0	0	0	0
0	9	34	0	0	0	2234.80004882812	-0.104834012687206	1	-0.222574144601822	34000	30884.666015625	29144.333984375	2.33333325386047	3	1	0	8320	8320.16015625	0	0	0	0
0	8	40	0	0	0	0	0	1	0.146288216114044	2945	1654.33337402344	1595.33337402344	1	1	0	0	0	0	0	0	0	0
0	16	29	0	0	0	2717.19995117188	9999999	1	7.11080312728882	3034	1557.5	2315.33325195312	4	5	1.66666662693024	0	0	0	0	0	0	0
0	17	49	0	0	0	0	0	0	0	0	0	0	2.83333325386047	4	3	0	5550	3872.7666015625	1280.38000488281	2238.33154296875	0	0
0	43	58	0	0	0	0	0	0	0	0	0	0	1	4	3	0	200	0	0	23.2749996185303	32.3050003051758	1.25
0	6	27	0	0	0	0	0	1	-0.961597621440887	22158	11500.5	4301.66650390625	0	1	0	0	12500	0	0	0	0	0
0	0	25	0	0	0	1543	0.238235294818878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	21	28	3225.33325195312	1	592	3929.33325195312	-0.825250327587128	1	-0.655904054641724	3252	570	423.666656494141	0.333333343267441	3	3	0	0	0	0	0	0	0
1	28	50	0	0	0	0	0	0	0	0	0	0	4	5	2	-1	0	0	0	2618.03002929688	0	1
1	12	40	0	0	0	2822.66674804688	-1	1	-0.996815264225006	1570	287.333343505859	5	0	1	3	0	5000	0	0	0	0	0
1	3	28	0	0	0	607.666687011719	-1	0.833333313465118	9999999	353	85.1666641235352	32	0	1	3	0	0	0	0	0	0	0
1	14	49	0	0	0	0	0	0	0	0	0	0	0.16666667163372	3	2	0	1250	1129.08996582031	141.720001220703	0	0	0
0	0	28	0	0	0	2175.66674804688	-1	1	3.63636374473572	102	74.3333358764648	102	0	2	1	9999999	7300	4866.66650390625	0	0	0	0
1	6	27	0	0	0	0	0	0.833333313465118	-0.944341361522675	1261	501	67.3333358764648	0	0	0	0	0	0	0	0	0	0
0	12	41	0	0	0	0	0	1	0.140498653054237	3385	3147.33325195312	3229.33325195312	1	6	3	0	0	0	0	0	0	0
0	17	45	118808.6640625	1	505	0	0	1	-0.423728823661804	23252	9328.3330078125	3200	4	6	1	0	9300	8814.546875	1397.71997070312	0	1299.68005371094	3.5
0	1	30	0	0	0	5135.5	9999999	0.833333313465118	1.22784805297852	8032	2430	481.666656494141	0	0	0	0	0	0	0	0	0	0
1	21	41	0	0	0	0	0	1	-0.735000014305115	200	138.66667175293	92.6666641235352	0	1	1	0	0	0	0	0	0	0
1	7	27	0	0	0	1388	0.00504201697185636	1	-0.845588207244873	172	86.5	47.6666679382324	0	0	0	0	0	0	0	0	0	0
0	3	30	19913.666015625	1	722.333312988281	3389	0.222026437520981	1	-0.744000017642975	1222	431.833343505859	327.333343505859	0	2	1	9999999	7100	2550.71655273438	0	1774.09997558594	0	0
0	41	28	0	0	0	1823.66662597656	1.74526679515839	0.666666686534882	-0.993993997573853	360	124	17	0	1	3	0	0	0	0	0	0	0
0	0	33	0	0	0	1470.33337402344	0.0667808204889297	1	0.205084010958672	3535	631.666687011719	2494.66674804688	0	0	0	0	0	0	0	0	0	0
0	1	47	0	0	0	819.833312988281	-0.639921724796295	1	5.84057950973511	1406	700.333312988281	560	3	5	1	-1	0	0	0	0	0	0
1	6	45	0	0	0	2932	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	21	32	0	0	0	0	0	1	2.44444441795349	1226	545.166687011719	314	0	1	0	0	0	0	0	0	0	0
0	23	48	0	0	0	2199.66674804688	-0.967852532863617	0.833333313465118	-0.563985347747803	2608	751.166687011719	1120	1	2	3	0	2000	0	0	23.4549999237061	101.650001525879	1.33333337306976
0	6	34	0	0	0	0	0	1	-0.990953922271729	3904	2080.33325195312	1520	0	0	0	0	0	0	0	0	0	0
0	17	32	0	0	0	5492.5	0.0189641788601875	1	-0.318158179521561	40373	7465	24226	0	1	0	0	5600	5600	0	0	0	0
0	16	32	0	0	0	1800	0	1	-0.391280055046082	3818	1640	982.666687011719	0	0	0	0	0	0	0	0	0	0
0	21	56	142612.671875	0	0	0	0	1	0.270467847585678	2598	1243.5	653	2.16666674613953	4	1	-1	0	0	0	0	0	0
1	1	39	0	0	0	2277	1.40393757820129	1	0.957395017147064	6432	550.166687011719	5142.33349609375	1	1	3	0	0	0	0	0	0	0
1	1	51	0	0	0	0	0	1	-0.24173404276371	41324	34546	30572	1	1	0	0	0	0	0	0	0	0
0	8	26	6687.66650390625	1	343	2148.60009765625	-1	1	-0.529411792755127	112	36.1666679382324	16.3333339691162	0	1	1	0	0	0	0	0	0	0
1	0	29	0	0	0	2125.5	0	1	0.298965752124786	6341	1198	3576.33325195312	2	3	1	0	1400	1400.73999023438	0	0	96.25	1
1	3	32	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1500	0	0	0	0	0
0	0	53	0	0	0	4779	0	1	1.20000004768372	1090	424.333343505859	383	0	0	0	0	0	0	0	0	0	0
1	23	32	0	0	0	0	0	0	0	0	0	0	4	5	3	0	28600	0	0	22913.009765625	71.5749969482422	1.5
1	46	41	0	0	0	0	0	0	0	0	0	0	1.16666662693024	2	1	-1	0	0	0	324.589996337891	0	0
1	3	42	0	0	0	1176.25	-1	1	-0.242647051811218	809	221.16667175293	103	2	5	3	0	0	0	0	0	0	0
0	0	27	9978	1	561.333312988281	3389.5	0.164284184575081	1	28.8231716156006	4891	858.666687011719	1956.33337402344	0	1	1	0	5200	4699.9833984375	500	433.333343505859	0	0
1	10	40	0	0	0	0	0	0	0	0	0	0	1.83333337306976	3	2	0	5200	5071.98974609375	140.190002441406	0	0	0
0	1	32	122423	0	0	0	0	1	0.263379544019699	16544	1771.5	15339.3330078125	3	5	1	0	7000	7000	0	0	0	0
0	12	54	5000	1	202	1761.83337402344	-0.271060168743134	1	-0.267241388559341	2691	847.5	1126	0.833333313465118	1	1	0	0	0	0	0	0	0
0	0	27	24391	1	921	3981.16674804688	-0.0201591514050961	1	-0.0774410739541054	3386	2711	2918.66674804688	1	2	1	0	5000	4907.83642578125	429.398010253906	0	198.800003051758	3
0	30	33	0	0	0	0	0	0	0	0	0	0	1	3	3	0	1200	0	0	114.105003356934	9.51333332061768	1
1	16	44	0	0	0	2074.39990234375	9999999	0	0	0	0	0	1	2	2	0	2600	2522.92993164062	0	331.526672363281	0	0
1	31	43	0	0	0	0	0	0	0	0	0	0	0.666666686534882	2	1	-1	0	0	0	0	0	0
0	0	28	0	0	0	3472.16674804688	-0.266304343938828	1	-0.169064149260521	19488	6206	16749.333984375	0	0	0	0	0	0	0	0	0	0
1	8	37	9530	1	634	4806.5	0.0122272837907076	1	1.00529098510742	4666	3398.33325195312	4005	0.333333343267441	3	1	0	0	0	0	0	0	0
1	1	29	0	0	0	1404.83337402344	0.197521865367889	1	0.0745341628789902	2101	973	587	2.33333325386047	3	2	9999999	4100	1249.40002441406	3267.36010742188	2959.22412109375	543.549987792969	1
1	22	34	44078.33203125	2	1429	4434.60009765625	-1	1	0.303841531276703	11272	8967.1669921875	10504	1.16666662693024	3	1	0	2600	0	0	0	0	0
1	1	28	0	0	0	0	0	1	-0.99303674697876	2585	711.333312988281	16	3	3	3	0	0	0	0	0	0	0
1	42	30	0	0	0	330	0	1	-0.763106822967529	1030	19.8333339691162	83.3333358764648	2	4	3	0	0	0	0	0	0	0
1	19	28	0	0	0	4318.16650390625	1.08726668357849	1	0.220065653324127	22547	10031.1669921875	16675.666015625	0	1	0	0	4600	4570	30	0	40	1.33333337306976
0	0	27	0	0	0	3383.5	-0.300253659486771	0.5	-1	1867	327.833343505859	29	0	3	1	0	2600	2587.19995117188	38.4000015258789	0	0	0
1	13	37	0	0	0	871	0	1	-0.0899224802851677	3047	1506.5	2013.66662597656	0	0	0	0	0	0	0	0	0	0
0	0	28	0	0	0	1575.80004882812	0.31797468662262	1	0.0783645659685135	4431	788	3723	1	2	0	0	3500	3536.75	0	0	0	1
1	4	37	0	0	0	3499.5	-1	1	3.98039221763611	762	323.666656494141	508.666656494141	0	0	0	0	0	0	0	0	0	0
0	3	25	0	0	0	1724	-0.0866564437747002	1	-0.168342351913452	4202	1123.66662597656	3572.66674804688	0	1	0	0	0	0	0	0	0	0
1	19	33	0	0	0	1616.59997558594	0.00901408493518829	1	0.00935550965368748	3255	872	2273	1	4	1	0	4940	4940	0	0	0	0
1	7	59	0	0	0	0	0	0	0	0	0	0	2	6	3	0	2100	68.0966644287109	2076.67993164062	650.486694335938	28.1933326721191	1
1	21	27	0	0	0	853.333312988281	-1	1	10.5714282989502	149	67.6666641235352	81	0.16666667163372	3	3	0	2750	335.183349609375	2227.419921875	1667.52502441406	368.309997558594	2.66666674613953
